LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID4030,4030,0,55.0,75.39473684210526,32.6578947368421,0.0,22.0,22,4.259537945889915,1,,143.17543859649123,152.0,39.0,222.0,8161.0,62.40338898964931,0.9246884949490981,2.204577373802945,0.12502673441650522,-0.1503736296541003,5.372990857522003,3.8039499298517914,1.1899250349246013,1.4124767561625988,57.0,28.322430720860197,0.8929428690692461,1.0,3.7513975920512364
ID4029,4029,0,48.0,76.16304347826087,34.13405797101449,0.0,23.0,23,3.826519928662906,1,,148.69565217391303,155.0,44.0,222.0,6840.0,55.44842230606641,0.8783468350954278,2.5080103564297396,-0.05601483629020834,-0.1346606828442699,4.919349922300466,3.2343011767096774,1.102500517615916,1.5209931461315003,46.0,25.391442438426928,0.8965880573238069,1.0000000000000002,3.7437639427161375
ID4031,4031,0,47.0,75.82962962962964,35.35185185185185,0.0,24.0,24,3.7846987830302403,1,,124.38636363636364,122.0,37.0,215.0,5473.0,54.02248279128294,0.8431493855170874,2.106552171821718,-0.023011380821674407,-0.07854543034384198,4.539005401579774,3.627595602634402,1.2371870113287349,1.2512434953563998,45.0,25.22713040353781,0.8885598253460877,1.0,3.760638563970816
ID4032,4032,0,42.0,75.76923076923077,36.34188034188034,0.0,25.0,25,3.523362819972964,1,,103.61538461538461,109.0,39.0,188.0,4041.0,39.93324389041461,0.7952021323856064,2.2987081151427775,0.10045027954674929,0.16783180863827413,4.541879511368409,3.040736721111446,1.04293869194552,1.493677331494937,39.0,24.131872637862802,0.8415742174949082,0.9629629629629629,3.8641922133604685
ID4033,4033,0,45.0,75.8768115942029,39.38405797101449,0.0,26.0,26,3.826519928662906,1,,99.80434782608695,98.0,50.0,166.0,4591.0,35.84945036939116,0.8337105578484889,2.5315206301152307,0.046842672359383865,0.04793816533688944,4.326406238611148,3.63473495613552,1.1982743287550168,1.1902948332747263,46.0,24.78589116296294,0.9409328241511056,1.0,3.6544802781096344
ID4034,4034,0,43.0,75.33333333333334,41.775193798449614,0.0,27.0,27,3.6996385101659595,1,,120.11627906976744,114.0,56.0,203.0,5165.0,43.91127922263122,0.8173821252638988,2.4605639721882984,0.07387477267072273,-0.08038312801413969,4.8829500899680935,3.0417855303321955,1.5395212746956746,1.6052907219381845,43.00000000000001,25.48090296724472,0.8322402032167592,0.9772727272727274,3.8858012732886436
ID4036,4036,0,57.0,76.32758620689656,44.05747126436782,0.0,28.0,28,4.296739856991561,1,,127.89655172413794,121.0,31.0,220.0,7418.0,53.290231373401,0.8752844021235359,2.240388182238091,0.03415007833242189,0.2038625138725809,6.34659864516175,3.3618571838571842,1.504591914149299,1.887825180568813,58.0,30.16044976076179,0.8012392771205847,1.0,3.960261071530503
ID4035,4035,0,52.0,76.17307692307692,46.51602564102564,0.0,29.0,29,4.068428945128219,1,,117.38461538461539,110.0,46.0,216.0,6104.0,50.46884259023769,0.8508186779866586,2.138409984934997,-0.03403684458758066,-0.08197567518193283,4.992604575039717,3.545863057559914,1.5687102229503884,1.4080082885308545,52.0,26.850386265208922,0.9063837946497829,0.9904761904761903,3.7234786325086464
ID4038,4038,0,50.0,76.70486111111111,49.295138888888886,0.0,30.0,30,3.9088200952233594,1,,126.29166666666667,121.0,51.0,212.0,6062.0,49.84015228850976,0.8132509098160428,2.2729609967170803,0.029170669306158085,-0.04097108191105633,5.262110262390205,3.1731671494202534,1.3666244681332902,1.6583148679550674,48.0,26.895804660363012,0.8338386422606829,0.9896907216494846,3.882075015183044
ID4037,4037,0,40.0,76.24583333333334,52.18333333333334,0.0,31.0,31,3.5682482323055424,1,,101.15,102.0,52.0,166.0,4046.0,33.62351893602194,0.7723589107103744,2.6219246564013416,-0.10323552453232604,0.14627172757589804,4.949551244175995,2.865799649200482,-1.3994444045885162,1.7271100042031378,40.0,25.48090296724472,0.7741769332248922,0.9523809523809523,4.028884510711807
ID4041,4041,0,46.0,76.38148148148147,54.65185185185185,0.0,32.0,32,3.7846987830302403,1,,99.31111111111112,87.0,34.0,192.0,4469.0,42.17001424009839,0.7764674705180867,2.058685925988254,0.09538510975550747,-0.022812771612223292,5.046359869365244,3.1015949525802506,-1.5385373541249505,1.6270209187589508,45.0,25.92964094096462,0.8410646344498345,1.0,3.8653626517439
ID4039,4039,0,40.0,77.12820512820512,57.55555555555555,0.0,33.0,33,3.523362819972964,1,,102.0,94.0,50.0,183.0,3978.0,39.17370224230052,0.7329557830538009,2.2025503422773824,0.10746235845771974,0.12161506932232008,4.740614431916704,2.8315196301431333,1.4929913252822047,1.6742297603909129,39.0,26.24483498974493,0.7115194525245371,0.896551724137931,4.202536973827009
ID4040,4040,0,41.0,76.54273504273503,60.34615384615385,0.0,34.0,34,3.5233628199729643,1,,100.075,97.0,45.0,185.0,4003.0,38.4910162678687,0.717361132755564,2.172063058769008,0.014049903973842046,0.10737841543396288,4.646215266278788,2.9680707358584786,1.408527959999953,1.5653991025705547,39.00000000000001,25.614318287709132,0.7469798166754854,0.9397590361445785,4.101573498386744
ID4042,4042,0,39.0,77.22573839662446,62.61392405063291,0.0,35.0,35,3.5458765494951643,1,,101.71794871794872,97.0,53.0,163.0,3967.0,30.009602601718843,0.7247019264371233,2.8484769669432883,-0.008537062616893973,-0.06595591343895836,4.856179959584419,2.7853163711334794,1.4023575263769124,1.7434931305876056,39.5,25.594553449872045,0.7577254007652461,0.9518072289156626,4.072386686454153
ID4043,4043,0,47.0,77.01388888888889,64.09722222222221,0.0,36.0,36,3.9088200952233594,1,,94.45833333333333,95.0,49.0,157.0,4534.0,30.041077078838857,0.7923310054025563,2.7799898342432154,0.016808212914779318,-0.0691195085625827,4.549279166341071,3.570069396815281,1.468448058747542,1.2742831190898711,48.0,26.785891162962937,0.8406958462938268,0.96,3.8662103683551674
ID4044,4044,0,48.0,77.23539518900343,66.09106529209622,0.0,37.0,37,3.9291257907979795,1,,99.0,94.0,48.0,167.0,4752.0,31.16053150067013,0.8177745527967948,2.8586034025977645,-0.01642424980914728,0.003151428515300973,4.509232643986432,3.6477910274314356,1.1993019899010176,1.2361543219106974,48.5,26.830621427371835,0.8466231498712655,0.9603960396039604,3.852652710913102
ID4045,4045,0,44.0,77.22161172161172,67.80036630036629,0.0,38.0,38,3.805666803775979,1,,100.44444444444444,102.0,41.0,155.0,4520.0,31.014333603817587,0.8156616932991965,2.9098365742584806,-0.020929689391583482,-0.06207628073148562,4.217277772652813,3.679447997972939,0.8645351226043213,1.1461713210721207,45.5,25.436172702835826,0.8837261996349686,0.9680851063829787,3.770909126890162
ID4051,4051,0,45.0,76.92592592592592,68.77037037037037,0.0,39.0,39,3.7846987830302403,1,,102.77777777777777,103.0,44.0,162.0,4625.0,31.528406303528953,0.8304749340369393,2.9579439684149467,-7.258092466229617E-5,0.057597157572674335,4.168902511359868,3.7299280409923434,1.5115971437192073,1.1176897960344394,45.0,26.06737753561682,0.8321999665252612,0.9574468085106383,3.88589521098601
ID4046,4046,0,42.0,77.44871794871794,69.44871794871794,0.0,40.0,40,3.523362819972964,1,,126.5945945945946,125.0,57.0,199.0,4684.0,35.52968982215942,0.7924553912373689,3.1505052674752476,0.10623207074834315,-0.02623396510137182,4.227174524714464,3.4635229907796234,-1.500810254568913,1.2204840377753479,39.0,23.85764710557361,0.8610319170467606,1.0,3.8202809851487824
ID4047,4047,0,47.0,76.77430555555556,69.51041666666667,0.0,41.0,41,3.9088200952233594,1,,124.52083333333333,120.0,43.0,218.0,5977.0,48.68744850414706,0.8756276150627615,2.387964300059508,-0.07971084365099944,-3.560299650098517E-4,4.259838026745434,3.903265558584117,1.3974069855218516,1.091352346595311,48.0,25.54982318546315,0.9240070895413329,1.0,3.687799323468623
ID4048,4048,0,50.0,76.81597222222221,69.69097222222221,0.0,42.0,42,3.9088200952233594,1,,138.77083333333334,136.0,53.0,217.0,6661.0,52.09330401016081,0.8585379464285714,2.4611288488886456,0.14087548637920658,-0.02074429876209836,4.919702002808148,3.777223955823013,1.1557365865483242,1.3024650008437753,48.0,27.866067774379225,0.7767830194922191,0.9320388349514563,4.022120432698551
ID4049,4049,0,55.0,76.42424242424242,68.80606060606061,0.0,43.0,43,4.1841419359420025,1,,119.10909090909091,117.0,50.0,199.0,6551.0,44.18382171123387,0.8687776351447726,2.5064707002766395,-0.004591364629007489,-0.03451152731440505,5.082870749521105,3.6172170051783947,1.498548512551547,1.4051882268176021,55.0,29.48090296724472,0.795226768860354,0.9322033898305084,3.9752041451617153
ID4053,4053,0,56.0,76.45029239766082,67.38011695906432,0.0,44.0,44,4.259537945889915,1,,116.2909090909091,117.0,44.0,192.0,6396.0,37.75489800320382,0.8570277633219885,2.843013711956832,0.11236331055970683,0.02503467264043827,5.245705368328338,3.883821552803431,1.268871455656107,1.3506556099473386,57.0,28.387347789927944,0.8888635197973466,0.991304347826087,3.759996067901842
ID4050,4050,0,49.0,77.0049504950495,65.76402640264027,0.0,45.0,45,4.009320298040732,1,,99.09803921568627,97.0,40.0,184.0,5054.0,29.772641738321298,0.7958177071972868,2.9500476731281573,0.05320865718992606,-0.14552488533859284,5.6465327707134465,3.2322936800134685,1.250114633199537,1.7469120475123159,50.5,28.041723978299814,0.807033981684274,0.9901960784313726,3.9460176282272603
ID4052,4052,0,51.0,75.72222222222223,63.53703703703704,0.0,46.0,46,3.9694255713009206,1,,119.82,99.0,38.0,220.0,5991.0,53.331726591443584,0.8426906831770682,2.0548939772864263,0.011591573867805025,-0.02239379568705061,5.085300518185197,3.4049495656315907,1.6173994256146105,1.493502449937732,49.5,27.456625671418102,0.825126883867636,0.9611650485436893,3.902514841236122
ID4056,4056,0,50.0,75.8267973856209,60.990196078431374,0.0,47.0,47,4.029119531035698,1,,133.2941176470588,133.0,49.0,219.0,6798.0,58.27428047351493,0.8690372542730146,2.1270832922999197,-0.0478050814211764,-0.04888611609445265,4.588032107748373,3.8137543747473277,1.295649833508554,1.2030224437441237,51.0,27.549823185463147,0.8443886914031054,0.9622641509433962,3.8577468725097144
ID4057,4057,0,51.0,76.06209150326796,60.08169934640522,0.0,48.0,48,4.029119531035698,1,,98.80392156862744,92.0,39.0,186.0,5039.0,34.26778055716077,0.8077130044843048,2.5765928289338373,-0.003424000942545396,-0.13037291454414882,5.060513280924348,3.4802233148345105,1.3435158049420122,1.4540771735405096,50.99999999999999,27.391442438426928,0.8541816439305414,0.9902912621359222,3.8355691319328855
ID4054,4054,0,40.0,74.82098765432099,57.150205761316876,0.0,49.0,49,3.5904805236128943,1,,87.125,78.0,51.0,150.0,3485.0,27.567341789395172,0.7189179314649333,2.6436385117040344,-0.001100537366065749,0.1638403235925969,5.7102860686358525,2.564790705137824,1.559559616229404,2.2264140528881864,40.5,26.648842699055933,0.7166517745781427,0.9759036144578314,4.187461640728015
ID4055,4055,0,38.0,75.09555555555556,53.775555555555556,0.0,50.0,50,3.454941494713355,1,,84.05405405405405,85.0,19.0,140.0,3110.0,29.056406776729546,0.6680214250469001,2.3170506140863907,0.05226092731769162,0.01915986513205363,5.259205961710927,2.5080265133942676,1.3669115328286587,2.0969499060810635,37.5,26.358485472372255,0.6782662798710274,0.9375,4.304322653325017
ID4058,4058,0,52.0,74.68867924528301,51.5125786163522,0.0,51.0,51,4.1073621666150775,1,,103.50943396226415,101.0,51.0,173.0,5486.0,37.65614805329804,0.8440336134453781,2.5163146492577373,0.05921077766910888,0.03734353259745055,5.218334126894014,3.552104996966301,1.453545537038195,1.4690821727822705,53.0,31.549823185463147,0.6691013009325467,0.9137931034482759,4.333701505236642
ID4061,4061,0,50.0,75.49666666666667,49.66333333333333,0.0,52.0,52,3.989422804014327,1,,98.88,93.0,46.0,190.0,4944.0,39.52041063985617,0.8241298733243144,2.260772730346099,-0.03561492778883238,-0.0230446572567764,5.124271464727283,3.3959547561042176,1.3929456800613387,1.508933961948822,50.0,27.549823185463147,0.8278320503952015,0.9803921568627451,3.8961333589862726
ID4059,4059,0,41.0,74.21666666666667,47.108333333333334,0.0,53.0,53,3.5682482323055424,1,,109.725,100.0,55.0,211.0,4389.0,47.053154612356856,0.7857191293144368,2.0521117899282286,0.030818392777110296,0.02741579820464598,5.231927739612024,2.6378609117522207,1.3226023024877547,1.9833978798134102,40.0,26.24483498974493,0.7297635410508072,0.9523809523809523,4.14967276914379
ID4060,4060,0,41.0,73.98192771084338,44.96586345381526,0.0,54.0,54,3.634537147509613,1,,90.5952380952381,84.0,47.0,142.0,3805.0,28.71309680251694,0.7448969161875979,2.6939016264096947,0.013085792374971237,-0.07395234044163451,5.026945330109008,2.8746591432831665,1.5508228442555883,1.7487100485825606,41.5,25.122417494872465,0.826294959449588,1.0,3.899755509131847
ID4065,4065,0,43.0,74.4047619047619,41.789682539682545,0.0,55.0,55,3.656366395715726,1,,94.5952380952381,92.0,34.0,161.0,3973.0,32.86265544828445,0.7689225289403383,2.502478698579678,-0.006498028808133811,0.016009270678992747,4.824792793992698,2.94241647605171,1.7402387908291215,1.6397382332724222,42.0,25.00876701224514,0.8438681453196631,0.9767441860465116,3.8589365284108816
ID4062,4062,0,41.0,73.34705882352941,40.81764705882353,0.0,56.0,56,3.6780660900548137,1,,104.95348837209302,93.0,45.0,188.0,4513.0,41.592669619933716,0.794308896821567,2.2340983801275294,0.1723774304427495,0.22212940495967848,5.0642252319678445,3.0286549787941235,1.4133467143399971,1.672103711854361,42.50000000000001,26.200104725336036,0.7780235441026337,0.9444444444444446,4.018912605693457
ID4063,4063,0,45.0,73.54444444444445,38.781481481481485,0.0,57.0,57,3.7846987830302403,1,,105.64444444444445,91.0,47.0,199.0,4754.0,44.08831815775919,0.8198290162051807,2.158966119882107,-0.16987583459069816,0.22548535030305467,5.351831994210712,3.125333445450361,1.627918055974235,1.7124035203352557,45.0,26.953369389717764,0.7783882137861808,0.9782608695652174,4.0179710785380625
ID4064,4064,0,42.0,73.1937984496124,37.47286821705426,0.0,58.0,58,3.6996385101659595,1,,115.76744186046511,115.0,53.0,203.0,4978.0,48.88705993424432,0.8258955862574886,2.1422577326476215,0.03473381506511273,0.13469155340304592,4.6058861074896384,3.335296325213179,1.3105540599424836,1.3809525926291566,43.0,26.785891162962937,0.7531233623048865,0.9148936170212766,4.0848101074365974
ID4071,4071,0,39.0,72.88461538461539,35.8974358974359,0.0,59.0,59,3.523362819972964,1,,116.63414634146342,102.0,44.0,206.0,4782.0,53.796726711557916,0.8081381632738801,1.938000401481598,-0.06014331581264245,-0.18658775696916294,4.53104218651506,3.1302281817241564,1.2839876942473964,1.4475117861916773,39.0,25.42955328423773,0.7578740011998784,0.9069767441860465,4.071987419493078
ID4066,4066,0,40.0,73.03086419753086,35.059670781893004,0.0,60.0,60,3.5904805236128943,1,,121.73170731707317,133.0,24.0,203.0,4991.0,49.410031567609785,0.8481762636548786,2.2613162504093136,-0.06379881515404615,-0.03154761541904914,4.120532543590612,3.447803230926057,2.205366805204182,1.195118244170757,40.5,23.727968770336457,0.9039486553312864,1.0,3.728490582508341
ID4067,4067,0,40.0,72.51315789473684,33.23684210526316,0.0,61.0,61,3.477898169151024,1,,132.57894736842104,134.0,59.0,217.0,5038.0,52.46034877368443,0.8445203807664143,2.3141956088715365,-0.012677048914634205,0.061127325596062286,4.057213316805877,3.2078391330247036,1.2644351573992818,1.2647807912301043,37.99999999999999,23.77269903474535,0.844960634539297,0.974358974358974,3.8564410215302978
ID4068,4068,0,41.0,72.88396624472574,31.854430379746834,0.0,62.0,62,3.5458765494951643,1,,137.87179487179486,144.0,48.0,213.0,5377.0,50.85385639114847,0.8542714774307185,2.4980672233921655,-0.020384132421584208,0.01624567478035331,4.3289231863402495,3.2743639028406593,1.1123583441161622,1.3220653888178746,39.5,24.851074395954118,0.8037419212208645,0.9404761904761904,3.9540906510588556
ID4073,4073,0,40.0,72.27192982456141,31.061403508771928,0.0,63.0,63,3.477898169151024,1,,138.69444444444446,125.0,58.0,217.0,4993.0,52.90358856013155,0.8454640067697037,2.402113217939504,-0.06839317238855794,-0.08032823995014049,4.381982743956779,3.1614637193238266,1.0519419933886507,1.3860613731458529,38.0,24.12899020449196,0.8201913153321628,1.0,3.9142390814229344
ID4069,4069,0,38.0,72.46,30.406666666666666,0.0,64.0,64,3.454941494713355,1,,135.3783783783784,137.0,61.0,209.0,5009.0,40.55952508443701,0.8398170344994773,3.047168610934618,-0.04870543084702741,0.01761148950697277,4.262642166502244,3.1459698354071266,1.4759017879544833,1.354953286114584,37.5,23.615006418454325,0.8450161238381588,0.974025974025974,3.8563143998508522
ID4070,4070,0,39.0,72.26371308016877,30.33122362869198,0.0,65.0,65,3.545876549495164,1,,130.375,132.0,51.0,212.0,5215.0,46.93404401049932,0.8644737685690473,2.5759171045224547,0.027462731156355273,0.04790512952422228,4.170746851714627,3.2826733538499187,1.2408657871554873,1.2705336176147943,39.49999999999999,23.436172702835826,0.9037193478709646,0.9874999999999998,3.72896358138829
ID4072,4072,0,37.0,71.78508771929825,30.280701754385966,0.0,66.0,66,3.477898169151024,1,,138.26315789473685,148.0,31.0,217.0,5254.0,56.89187668728658,0.8700836447766506,2.2614457850287932,0.035194332364994474,0.030431511112029665,4.459056191688196,2.8964384093589857,1.055820349918118,1.5394962921635318,37.99999999999999,23.48090296724472,0.8660916925517835,0.9870129870129868,3.809105448779978
ID4076,4076,0,38.0,72.51754385964912,29.833333333333336,0.0,67.0,67,3.477898169151024,1,,133.73684210526315,131.0,52.0,212.0,5082.0,47.75709043749918,0.8548573514204028,2.5812278071230126,0.04215909158172834,0.44826815342385923,4.450656098358024,3.4768517647822517,1.1928590123341936,1.2800822121436517,38.0,24.31883050779801,0.8074359629791168,1.0,3.9450352452131368
ID4074,4074,0,41.0,72.3739837398374,29.861788617886177,0.0,68.0,68,3.6125759969217834,1,,137.1951219512195,137.0,56.0,208.0,5625.0,47.45588452036014,0.8675298804780877,2.6859348618707197,-0.0020790217767831113,0.12560509877863818,4.199822460930011,3.4316587973047485,1.5164934027662318,1.2238461656585975,41.0,24.24483498974493,0.8765067307797081,0.9761904761904762,3.7864070867169697
ID4075,4075,0,41.0,72.52057613168725,30.462962962962962,0.0,69.0,69,3.5904805236128943,1,,140.1,139.0,66.0,216.0,5604.0,48.416356634339905,0.8681896379056309,2.68948833388863,-0.025960634932501905,0.047496462631682286,4.316144776468584,3.227151994628775,1.3839582110227,1.3374470070366418,40.5,23.727968770336453,0.9039486553312867,1.0,3.7284905825083405
ID4077,4077,0,43.0,72.40196078431373,30.496078431372545,0.0,70.0,70,3.678066090054813,1,,143.06976744186048,142.0,40.0,221.0,6152.0,55.44641142960308,0.882652822431118,2.4194914859974608,-0.0175023231946657,-0.025320012817952642,4.290349302546005,3.3516376638419954,1.2496617231073617,1.2800755131829975,42.49999999999999,24.422980574618236,0.8953677879381863,0.9883720930232557,3.7463142048063243
ID4082,4082,0,47.0,72.62280701754386,30.99824561403509,0.0,71.0,71,3.888408362521876,1,,138.53191489361703,143.0,40.0,221.0,6511.0,59.33612839754538,0.8987198003496338,2.210161747169733,0.034710300629911074,0.007557495553085256,4.745946533813102,3.383945505295875,1.3736927057831219,1.4024890549761204,47.5,26.200104725336033,0.8695557257617674,0.9693877551020411,3.8015107457252766
ID4078,4078,0,38.0,73.18859649122807,31.429824561403507,0.0,72.0,72,3.477898169151024,1,,144.0,143.0,58.0,220.0,5328.0,53.63249429631671,0.8521945165293917,2.4706807630038714,0.08325765327320837,-0.007795577621520981,4.1829240496403,3.233513033839592,1.1861214889927334,1.2936159544943422,38.0,23.20667743495553,0.8866812587540049,0.987012987012987,3.7646201932216856
ID4079,4079,0,37.0,72.56190476190476,32.13333333333333,0.0,73.0,73,3.3377905890622728,1,,126.37142857142857,127.0,57.0,198.0,4423.0,39.67595635400667,0.8260510562168856,2.881678070043229,0.08092672004320524,0.0374000393006494,4.203086300832287,2.903236266502973,1.2426095262618932,1.4477245098260703,35.0,23.00876701224514,0.8307899141049816,0.958904109589041,3.889191467291224
ID4080,4080,0,38.0,73.39912280701753,33.135964912280706,0.0,74.0,74,3.477898169151024,1,,124.76315789473684,119.0,48.0,194.0,4741.0,46.66292828621737,0.8565461428012009,2.4671149292520327,0.005757097539062692,-0.17972435521991773,4.319814849309881,3.0835037912974923,-1.5436846015916177,1.4009435829142172,37.99999999999999,24.24483498974493,0.8123720919421682,0.9499999999999998,3.9330315871172594
ID4085,4085,0,35.0,73.29411764705883,34.1078431372549,0.0,75.0,75,3.2897623212397704,1,,113.31428571428572,110.0,26.0,195.0,3966.0,50.03808633464726,0.7929117997061541,2.0029952734377408,0.03616018642114995,0.1343151304466802,4.045356090202712,2.9842507819665625,1.3542212900315185,1.3555684108883443,34.0,23.36505818199175,0.7826273979154966,0.9315068493150684,4.007074419983985
ID4081,4081,0,44.0,73.95555555555555,37.08888888888889,0.0,76.0,76,3.7846987830302403,1,,133.8913043478261,138.0,47.0,222.0,6159.0,55.487026816432824,0.8711201876824924,2.2468149633975765,0.06433312902151929,0.04065404199161168,4.56843577266758,3.3778568042069024,1.1287759002425763,1.3524657904319355,45.0,24.850386265208922,0.9157060647206167,1.0,3.704476863742284
ID4083,4083,0,34.0,74.0072463768116,38.81400966183575,0.0,77.0,77,3.313863466309494,1,,133.41176470588235,125.0,52.0,208.0,4536.0,48.627288539778135,0.816007210245976,2.4655879464725956,-0.06975674046419778,-0.12238682706728549,4.173909617553572,2.931425020260877,1.257478217422867,1.4238500349506202,34.49999999999999,23.594553449872045,0.778763224174336,0.9583333333333331,4.017003542907988
ID4084,4084,0,31.0,74.62307692307692,40.715384615384615,0.0,78.0,78,3.2163754912903433,1,,98.6969696969697,96.0,45.0,175.0,3257.0,35.545292276619456,0.7579456519482676,2.394331869461287,0.01757394459368443,0.028351337282031236,3.869424622403114,2.9678593100941404,1.4744542480854248,1.3037762973610687,32.5,21.727968770336457,0.8650774038408278,0.9701492537313433,3.811337850655256
ID4087,4087,0,37.0,74.84761904761905,43.36190476190476,0.0,79.0,79,3.3377905890622723,1,,112.17142857142858,116.0,43.0,184.0,3926.0,39.081728628670476,0.7634376403653241,2.4851462033989766,-0.03486385436690153,-0.01791883592525338,4.197573486848245,2.8700727047201395,1.2811690543920426,1.4625321093590726,34.99999999999999,23.00876701224514,0.8307899141049814,0.9589041095890409,3.8891914672912242
ID4086,4086,0,37.0,74.72368421052632,45.16228070175439,0.0,80.0,80,3.477898169151024,1,,96.60526315789474,93.0,52.0,151.0,3671.0,28.61065712772476,0.7536624203821656,2.9022432916730962,0.08023422533332843,0.023561133741751557,4.8766006235962305,2.7887114739912127,1.0955491083555113,1.748693139852444,38.0,24.919306483427345,0.7689915322370957,0.9870129870129868,4.042445311334609
ID4088,4088,0,43.0,75.02490421455938,47.611111111111114,0.0,81.0,81,3.721085869607808,1,,91.38636363636364,93.0,31.0,138.0,4021.0,29.454905154016966,0.8000138926884153,2.7578804449249597,-0.020737450159726407,-0.05443416280692718,4.264034910833712,3.6362921134585044,1.505268723073431,1.1726326647553507,43.5,24.964036747836246,0.8771411675501697,0.9775280898876404,3.7850374836733014
ID4089,4089,0,41.0,74.75833333333334,50.88333333333333,0.0,82.0,82,3.5682482323055424,1,,87.35897435897436,87.0,34.0,140.0,3407.0,26.847020004665403,0.7330154188523288,2.7526571296478632,0.02872970599399429,0.03851891887062563,5.13751313356813,2.775177516342932,1.1610129957415167,1.8512376607670964,40.00000000000001,25.36505818199175,0.7812645699812084,1.0,4.010567841889183
ID4090,4090,0,33.0,75.52083333333333,53.40625,0.0,83.0,83,3.1915382432114616,1,,76.63333333333334,81.0,54.0,92.0,2299.0,11.900400843244107,0.6103668680500831,4.88148823151999,0.07796622111615925,0.5461441523434271,5.118892513536499,2.5161938099792085,1.2030269222140215,2.0343792649179107,32.0,25.42955328423773,0.6218453343178488,0.8648648648648649,4.495352392457285
ID4091,4091,0,34.0,76.181592039801,57.08706467661692,0.0,84.0,84,3.2654833007009834,1,,87.93939393939394,89.0,51.0,126.0,2902.0,20.78902864785202,0.6695919488905681,3.392963185514446,0.013685131825720882,0.1594962823754015,4.073590037517225,3.0322888396331384,1.3898299315192149,1.3434043565619127,33.5,22.358485472372255,0.8421120996729738,0.9571428571428572,3.8629579286803866
ID4092,4092,0,37.0,76.28082191780823,58.62785388127853,0.0,85.0,85,3.408564337915357,1,,94.24324324324324,85.0,56.0,152.0,3487.0,28.442344610931197,0.7350288602337673,2.8074531221532095,0.03246166106288673,0.02892590902239066,3.8813656544144166,3.318561345886175,1.0119918335798783,1.169592859636576,36.49999999999999,22.964036747836246,0.8697736813762786,0.9733333333333332,3.80103440771809
ID4093,4093,0,33.0,76.52415458937199,61.461352657004824,0.0,86.0,86,3.3138634663094946,1,,106.47058823529412,107.0,42.0,175.0,3620.0,37.16403873909656,0.7028442093207167,2.3649442060748203,-0.050679595082094485,-0.06541206956920247,4.120818670784153,2.966749069415952,1.457930285747641,1.389001420196079,34.5,22.200104725336036,0.8796682410113399,0.9857142857142858,3.779596826194091
ID4094,4094,0,48.0,76.82673267326733,63.681518151815176,0.0,87.0,87,4.009320298040732,1,,110.3921568627451,116.0,47.0,166.0,5630.0,34.63644232964612,0.8391194944143654,2.908364266382974,0.0019466057653269482,0.06413684351601341,4.849749881657348,3.5957096214617676,1.1685761055054764,1.348760159249393,50.5,26.805656000800024,0.8831782440473087,0.9901960784313726,3.7720787494095425
ID4095,4095,0,54.0,76.77728613569322,65.60324483775811,0.0,88.0,88,4.240814611532103,1,,114.37931034482759,116.0,35.0,199.0,6634.0,43.78609391768878,0.8881924894651513,2.4575484899424747,-0.20109628196519716,0.24400897605174213,4.883489227764592,4.150416692002946,1.8078033585562845,1.1766262498833275,56.5,28.015339721864635,0.9046207086276795,0.9912280701754386,3.727105355571631
ID4096,4096,0,54.0,76.75308641975309,66.90123456790123,0.0,89.0,89,4.145929793656026,1,,135.94444444444446,137.0,53.0,218.0,7341.0,52.41612047390184,0.8835150737652341,2.433164375462281,-0.1340279738148179,-0.1526790060815885,5.000519898614168,3.8530012064900343,1.185574534555927,1.2978246386716,54.0,28.15537446092714,0.8560142774957594,0.972972972972973,3.8314611636811375
